,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1,.107,.075,.059,.037,.026,.018,.014,.013,.012,.017,.012,.012,.012,.012,.012,.01,.01,.01,.01,.01,.005,.005,.005,.005,.005,0,0,0,0,0
