,4,5,5,5,5,5,5,5,5,5
30,0,0,0,0,0,0,0,0,0,0
5,2328,45612,241440,288600,462840,1984608,2388528,106092,0,0
5,3996,399600,1076376,999600,3320016,8497620,11393424,859032,126864,0
5,45312,1048320,3051720,3864648,11024520,13854600,20399736,5247720,1068144,0
5,480528,2445180,5532276,6811200,13344408,15679872,20124288,9628380,2326488,159480
5,265392,1913880,4527684,5345760,9591816,10093824,11882496,5637744,3078720,362784
5,177000,1188564,3261888,4637616,6334560,7835292,8064828,3872088,2311236,244008
5,141432,1061760,2520588,3369240,4750548,5991300,4892940,1703628,892512,300960
5,85680,621792,2023200,2574264,3185664,3418380,2902140,1143744,184632,271224
5,17640,283860,842772,1221168,1160568,1177392,1087944,409920,254256,104664
5,8352,89088,178560,231936,302220,252936,133920,71376,26508,0
