,5,5,5,5,5,5,5
5,2226,19,,,,,
5,7315,2698,14,0,0,0,0
5,3496,7623,2222,11,0,0,0
5,2451,3377,5118,1384,3,0,0
5,2241,2786,2919,4179,889,6,0
5,2127,2767,2311,2479,2563,719,6
5,1638,2698,2430,2077,1467,1853,462
1,1008,1994,2351,2293,1491,1526,1818
1,136,290,393,481,343,273,520
1,146,305,350,414,340,295,558
1,117,238,313,376,366,327,584
1,85,228,253,304,262,226,459
1,89,178,220,212,207,179,371
1,66,170,170,153,166,162,310
1,53,118,141,142,121,140,248
1,31,102,114,104,86,107,204
1,28,68,80,81,66,63,164
1,19,46,66,36,32,44,85
1,12,44,53,32,32,29,99
1,11,36,32,25,15,18,73
1,5,21,39,21,10,14,60
1,4,14,29,16,13,14,44
1,5,16,14,9,7,10,31
1,5,16,14,7,2,4,22
1,8,7,9,7,5,4,17
1,2,6,7,8,1,1,10
1,6,3,2,7,3,4,24
1,14,15,9,8,5,34,0
