,24,5,5,5
32,0,0,0,0
1,0,0,.2,.48
1,0,0,.2,.48
1,0,0,.2,.6
1,0,.084,.2,.6
1,0,.084,.2,.6
1,0,.084,.2,.6
1,0,.084,.2,.56
1,0,.094,.24,.55
1,.1,.094,.28,.55
1,.1,.094,.28,.55
1,.104,.112,.28,.55
1,.104,.112,.304,.55
1,.144,.184,.304,.52
1,.24,.28,.304,.52
1,.2,.28,.304,.52
1,.19,.2,.304,.51
1,.19,.2,.304,.5
1,.19,.2,.304,.5
1,.19,.2,.304,.38
1,.19,.2,.304,.38
1,.19,.2,.304,.38
1,.19,.2,.304,.38
1,.19,.2,.304,.38
1,1,1,1,1
