,24,1,15
28,0,0.006,0.006
1,0,0.007,0.007
1,0,0.008,0.008
1,0,0.009,0.009
1,0,0.011,0.011
1,0,0.013,0.013
1,0,0.017,0.017
1,0,0.022,0.022
1,0,0.105,0.105
1,0,0.108,0.108
1,0,0.11,0.11
1,0,0.12,0.12
1,0,0.125,0.125
1,0,0.2,0.2
1,0,0.22,0.22
1,0.19,0.5,0.292
1,0.083,0.292,0.292
1,0.083,0.292,0.292
1,0.125,0.35,0.35
5,0.148,0.3,0.3
5,0.164,0.3,0.3
