,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.078,0.088,0.088,0.098,0.108,0.118,0.168,0.17,0.172,0.18,0.186,0.194,1,1,1,1,1,1,1,1,1
1,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.078,0.088,0.088,0.098,0.108,0.118,0.168,0.17,0.172,0.18,0.186,0.194,1,1,1,1,1,1,1,1,1
1,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.078,0.088,0.088,0.098,0.108,0.118,0.168,0.17,0.172,0.18,0.186,0.194,1,1,1,1,1,1,1,1,1
1,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.078,0.088,0.088,0.098,0.108,0.118,0.168,0.17,0.172,0.18,0.186,0.194,1,1,1,1,1,1,1,1,1
1,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.078,0.088,0.088,0.098,0.108,0.118,0.168,0.17,0.172,0.18,0.186,0.194,1,1,1,1,1,1,1,1,1
1,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.078,0.088,0.088,0.098,0.108,0.118,0.168,0.17,0.172,0.18,0.186,0.194,1,1,1,1,1,1,1,1,1
1,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.078,0.088,0.088,0.098,0.108,0.118,0.168,0.17,0.172,0.18,0.186,0.194,1,1,1,1,1,1,1,1,1
1,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.078,0.088,0.088,0.098,0.108,0.118,0.168,0.17,0.172,0.18,0.186,0.194,1,1,1,1,1,1,1,1,1
1,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.078,0.088,0.088,0.098,0.108,0.118,0.168,0.17,0.172,0.18,0.186,0.194,1,1,1,1,1,1,1,1,1
1,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.078,0.088,0.088,0.098,0.108,0.118,0.168,0.17,0.172,0.18,0.186,0.194,1,1,1,1,1,1,1,1,1
1,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.078,0.088,0.088,0.098,0.108,0.118,0.168,0.17,0.172,0.18,0.186,0.194,1,1,1,1,1,1,1,1,1
1,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.078,0.088,0.088,0.098,0.108,0.118,0.168,0.17,0.172,0.18,0.186,0.194,1,1,1,1,1,1,1,1,1
1,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.078,0.088,0.088,0.098,0.108,0.118,0.168,0.17,0.172,0.18,0.186,0.194,1,1,1,1,1,1,1,1,1
1,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.078,0.088,0.088,0.098,0.108,0.118,0.168,0.17,0.172,0.18,0.186,0.194,1,1,1,1,1,1,1,1,1
1,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.078,0.088,0.088,0.098,0.108,0.118,0.168,0.17,0.172,0.18,0.186,0.194,1,1,1,1,1,1,1,1,1
1,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.078,0.088,0.088,0.098,0.108,0.118,0.168,0.17,0.172,0.18,0.186,0.194,1,1,1,1,1,1,1,1,1
1,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.078,0.088,0.088,0.098,0.108,0.118,0.168,0.17,0.172,0.18,0.186,0.194,1,1,1,1,1,1,1,1,1
1,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.078,0.088,0.088,0.098,0.108,0.118,0.168,0.17,0.172,0.18,0.186,0.194,1,1,1,1,1,1,1,1,1
1,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.078,0.088,0.088,0.098,0.108,0.118,0.168,0.17,0.172,0.18,0.186,0.194,1,1,1,1,1,1,1,1,1
1,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.078,0.088,0.088,0.098,0.108,0.118,0.168,0.17,0.172,0.18,0.186,0.194,1,1,1,1,1,1,1,1,1
1,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.078,0.088,0.088,0.098,0.108,0.118,0.168,0.17,0.172,0.18,0.186,0.194,1,1,1,1,1,1,1,1,1
1,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.078,0.088,0.088,0.098,0.108,0.118,0.168,0.17,0.172,0.18,0.186,0.194,1,1,1,1,1,1,1,1,1
1,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.078,0.088,0.088,0.098,0.108,0.118,0.168,0.17,0.172,0.18,0.186,0.194,1,1,1,1,1,1,1,1,1
1,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.078,0.088,0.088,0.098,0.108,0.118,0.168,0.17,0.172,0.18,0.186,0.194,1,1,1,1,1,1,1,1,1
1,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.078,0.088,0.088,0.098,0.108,0.118,0.168,0.17,0.172,0.18,0.186,0.194,1,1,1,1,1,1,1,1,1
1,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.078,0.088,0.088,0.098,0.108,0.118,0.168,0.17,0.172,0.18,0.186,0.194,1,1,1,1,1,1,1,1,1
1,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.078,0.088,0.088,0.098,0.108,0.118,0.168,0.17,0.172,0.18,0.186,0.194,1,1,1,1,1,1,1,1,1
1,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.078,0.088,0.088,0.098,0.108,0.118,0.168,0.17,0.172,0.18,0.186,0.194,1,1,1,1,1,1,1,1,1
1,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.078,0.088,0.088,0.098,0.108,0.118,0.168,0.17,0.172,0.18,0.186,0.194,1,1,1,1,1,1,1,1,1
1,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.078,0.088,0.088,0.098,0.108,0.118,0.168,0.17,0.172,0.18,0.186,0.194,1,1,1,1,1,1,1,1,1
