,2,7,7
5,0.2659,0.18765,0
5,0.24025,0.14485,0
5,0.20615,0.121,0.0555
5,0.17305,0.10235,0.04775
5,0.1505,0.08325,0.0351
5,0.1345,0.0722,0.0241
5,0.12325,0.0621,0
5,0.11465,0.027,0
5,0.11535,0,0
5,0.12785,0,0
5,0.1959,0,0
