,5,5
30,0,0.0311
1,0,0.03055
1,0,0.03
1,0,0.03
1,0,0.03275
1,0.05,0.05
1,0.05,0.05
1,0.045,0.045
1,0.04825,0.04825
1,0.05275,0.05275
1,0.05275,0.05275
1,0.1,0.1
1,0.15,0.15
1,0.15,0.15
1,0.15,0.15
