,4,5,5,5,5,5,5
5,47743861.53,621311.4652,0,0,0,0,0
5,144338749.5,33434195.17,434210.3269,0,0,0,0
5,147373130.6,107456934.4,19725781.59,633590.4152,0,0,0
5,129711207.1,110708631.7,57892650.08,15602604.81,605474.2165,0,0
5,128789220.4,124912945.9,77573943.53,50536928.86,21513323.5,1211335.783,0
5,118080752.7,121176684,85766970.35,60757650.74,63079599.17,38989384.15,1402843.847
5,105033050.9,125039346.3,95880170.76,67021089.63,82525968.57,86277148.96,51866320.85
5,86129596.76,112606668.1,92617006.68,71097793.28,77848919.06,80116875.37,136657553.7
1,14166628.49,19532775.65,16688717.65,13844659.66,15239857.92,14059305.55,30050424.07
1,9107403.139,15951427.98,16705887.41,12718030.42,14550289.04,13849719.57,28615568.44
1,10393759.09,15288174.74,13363404.54,12538503.03,12813470.2,12593496.46,22657294.94
1,6491707.141,13666751.88,13609807.08,10591732.7,10819511.9,10933401.5,21639023.8
1,5378034.105,11223723.35,12159033.63,8885447.652,9294645.899,10463783.75,19232317.62
1,4057248.535,9307805.462,10441448.43,7517842.873,7637173.712,7398512.034,17481967.95
1,2788050.552,6881146.044,7177747.166,6347264.023,6762505.595,4982898.859,13940252.76
1,1982834.989,4413406.911,4669256.587,3326045.788,3198120.95,3645857.883,8379076.89
1,1339661.072,3531833.735,2922896.884,1887704.238,2862003.199,2496641.088,7002773.785
1,1123484.36,2907841.873,2973929.188,2114794.089,2114794.089,2180881.404,7335691.997
1,2102352.204,5518674.536,7292534.208,5912865.574,5978564.08,5847167.068,18855471.33
