,4,10,15,15
29,0,0,0,0
1,0,0,0,0
1,0,0,0,0.15
1,0,0,0,0.15
1,0,0,0,0.22
1,0,0,0,0.22
1,0,0,0,0.22
1,0,0.01,0.04,0.22
1,0,0.01,0.04,0.22
1,0,0.01,0.04,0.22
1,0,0.025,0.13,0.26
1,0,0.025,0.12,0.21
1,0,0.035,0.12,0.21
1,0,0.055,0.12,0.21
1,0,0.1,0.22,0.29
1,0,0.1,0.18,0.22
1,0,0.08,0.16,0.26
1,0,0.195,0.29,0.3
1,0,0.16,0.32,0.3
1,0,0.16,0.28,0.26
1,0,0.13,0.24,0.22
1,0,0.13,0.24,0.22
1,0,1,1,1
