,4,10,15,15
30,0,0,0,0
1,0,0,0,0
1,0,0,0,0
1,0,0,0,0
1,0,0,0,0
1,0,0,0,0
1,0,0.01,0.025,0.05
1,0,0.01,0.025,0.05
1,0,0.01,0.025,0.075
1,0,0.01,0.03,0.35
1,0,0.015,0.03,0.25
1,0,0.03,0.0375,0.2
1,0,0.03,0.05,0.2
1,0,0.07,0.12,0.3
1,0,0.06,0.1,0.2
1,0,0.06,0.1,0.2
1,0,0.14,0.4,0.2
1,0,0.1725,0.33,0.2
1,0,0.12,0.22,0.3
1,0,0.1,0.17,0.2
1,0,0.1,0.17,0.2
1,0,1,1,1
