,4,5,5,5,5,1
4,20065500,847600,0,0,0,0
5,65026060,28690748,647676,0,0,0
5,78806112,80732630,19621052,994965,0,0
5,71400290,83339865,44502192,11415285,1009872,0
5,67323069,85928688,51592450,26276624,9278400,1477062
5,71392230,92106900,61280306,37621836,25367256,14185980
5,73041763,88522360,70519824,46389069,40693910,40842945
5,52569837,71629924,56231828,34886215,32854014,39538818
5,26178912,39545415,32147598,21182472,16485840,21307608
1,8992668,16197450,10850900,7750336,5213775,5133602
