,29,1
25,0,0.1065
1,0,0.1065
1,0,0.1065
1,0,0.1065
1,0,0.1065
1,0,0.10425
1,0,0.10425
1,0,0.10425
1,0,0.10425
1,0,0.10425
1,0,0.10425
1,0,0.10425
1,0,0.10425
1,0,0.10425
1,0,0.10425
1,0,0.122
1,0,0.1445
1,0.191,0.2775
1,0.151,0.211
1,0.151,0.1865
1,0.151,0.1865
1,0.18,0.25
1,0.1455,0.2275
1,0.1455,0.171
1,0.1455,0.171
1,0.16,0.189
1,0.131,0.189
1,0.131,0.189
1,0.131,0.189
1,0.131,0.189
1,1,1
