,1,1,1,1
5,0.4665,0.1455,0.0955,0.06945
5,0.4665,0.1455,0.0955,0.060825
5,0.4665,0.1455,0.0955,0.0456
5,0.4665,0.1455,0.0955,0.03849
5,0.4665,0.1455,0.0955,0.032775
5,0.4665,0.1455,0.0955,0.026675
5,0.4665,0.1455,0.0955,0
5,0.4665,0.1455,0.0955,0
5,0.4665,0.1455,0.0955,0
5,0.4665,0.1455,0.0955,0
