,5,1,1,1,1,1,19,1,1
22,0,0,0,0,0,0,0,0,0
3,0,0.020703797,0.014578442,0.081499993,0.028846547,0.040551414,0.040551414,0,0
5,0,0.020703797,0.014578442,0.081899749,0.029246303,0.040891207,0.040891207,0.036,0.0417
5,0,0.020703797,0.014578442,0.080637789,0.027553694,0.038847265,0.038847265,0.04705,0.0642
5,0,0.020703797,0.014578442,0.078766199,0.024180287,0.035183428,0.035183428,0.0726,0.0985
2,0,0.020703797,0.014578442,0.078063595,0.023047035,0.033649509,0.033649509,0.1138,0.1017
1,0,0.1138,0.1138,0.1138,0.1138,0.1138,0.1138,0.1138,0.1017
2,0,0.1138,0.1017,0.1017,0.1017,0.1017,0.1017,0.1017,0.1017
5,0,0.1509,0.13715,0.13715,0.13715,0.13715,0.13715,0.13715,0.13715
