,1,1,1,1,1,1,1,1,1,1
5,0.2562,0.2237,0.1785,0.1558,0.1269,0.11265,0.1121,0.10725,0.1011,0.1079
5,0.19215,0.17145,0.1372,0.1281,0.1025,0.0916,0.0884,0.07755,0.0674,0.05705
5,0.16225,0.14275,0.1232,0.11525,0.0913,0.08295,0.0765,0.06785,0.0605,0.05085
5,0.1518,0.13185,0.1183,0.109,0.08775,0.07775,0.0735,0.0653,0.05795,0.0442
5,0.1337,0.12055,0.10315,0.09055,0.0718,0.0659,0.06255,0.05965,0.05135,0.03165
5,0.1327,0.11765,0.10025,0.088,0.06745,0.065,0.06055,0.05485,0.0488,0.02865
5,0.1286,0.10865,0.0907,0.08175,0.0611,0.0572,0.0541,0.05095,0.046,0.03
5,0.1286,0.10865,0.0897,0.08075,0.06415,0.0562,0.0531,0.0495,0.0441,0.03675
5,0.1286,0.10865,0.0897,0.08075,0.06415,0.0562,0.05265,0.04905,0.04365,0.04035
5,0.1286,0.10865,0.0897,0.08075,0.06415,0.0562,0.05265,0.04905,0.04365,0.03315
