,1,1,1,1,1,1,1,1,1,1
5,0.15755,0.14305,0.1553,0.154,0.12365,0.12265,0.11555,0.1132,0.11275,0.11875
5,0.1476,0.1366,0.14985,0.14845,0.12365,0.12265,0.11555,0.1132,0.11275,0.11875
5,0.1404,0.1326,0.1453,0.1449,0.12365,0.12265,0.11555,0.11265,0.11275,0.11575
5,0.1353,0.12915,0.14185,0.1418,0.12365,0.12175,0.11555,0.11265,0.11275,0.1132
5,0.1322,0.1266,0.1384,0.1387,0.12365,0.1204,0.11555,0.11265,0.1122,0.1112
5,0.1302,0.12515,0.1374,0.1367,0.12365,0.1204,0.11555,0.1121,0.1122,0.1122
5,0.12865,0.12415,0.13585,0.13615,0.12365,0.1204,0.11555,0.1121,0.11165,0.1152
5,0.12865,0.12415,0.1354,0.13615,0.12365,0.1204,0.11555,0.1121,0.11165,0.14925
5,0.12865,0.12415,0.1354,0.13615,0.12365,0.1204,0.11555,0.1121,0.11165,0.14925
5,0.12865,0.12415,0.1354,0.13615,0.12365,0.1204,0.11555,0.1121,0.11165,0.14925
