,1,1,1,1,1,1,1,1,1,1
5,0.1134,0.0934,0.0878,0.0794,0.0546,0.0534,0.0348,0.0316,0.0292,0.0222
5,0.1068,0.088,0.0828,0.0744,0.0546,0.0534,0.0348,0.0316,0.0292,0.0222
5,0.1024,0.0828,0.0786,0.071,0.0546,0.0534,0.0348,0.0316,0.0292,0.0202
5,0.0948,0.0784,0.0752,0.0688,0.0546,0.0526,0.0348,0.0316,0.029,0.019
5,0.0864,0.0716,0.0702,0.0632,0.0506,0.0486,0.0348,0.0314,0.029,0.0202
5,0.0788,0.0632,0.0632,0.058,0.0466,0.0446,0.0348,0.0314,0.029,0.0194
5,0.0704,0.0556,0.0556,0.0528,0.0426,0.0406,0.0348,0.0314,0.0288,0.0176
5,0.0632,0.0492,0.0488,0.0476,0.037,0.0358,0.0348,0.0314,0.0288,0.0224
5,0.0592,0.0492,0.0488,0.0476,0.037,0.0358,0.0348,0.0314,0.0288,0.0224
5,0.0592,0.0492,0.0488,0.0476,0.037,0.0358,0.0348,0.0314,0.0288,0.0224
