,1,1,1,1,1
4,0.154,0.1,0.07,0.05,0.04
1,0.154,0.1,0.07,0.05,0.04
5,0.154,0.1,0.07,0.05,0.04
5,0.154,0.1,0.07,0.05,0.04
5,0.154,0.1,0.07,0.05,0.04
5,0.154,0.1,0.07,0.05,0.04
5,0.154,0.1,0.07,0.05,0.04
5,0.154,0.1,0.07,0.05,0.04
5,0.154,0.1,0.07,0.05,0.04
