,1,1,1,1,5,5
5,0.071,0.07,0.056,0.052,0.046,0
5,0.071,0.07,0.056,0.052,0.046,0
5,0.071,0.07,0.056,0.052,0.048,0.024
5,0.071,0.07,0.056,0.052,0.044,0.025
5,0.071,0.07,0.056,0.052,0.037,0.019
5,0.071,0.07,0.056,0.052,0.032,0.012
5,0.071,0.07,0.056,0.052,0.03,0.01
5,0.071,0.07,0.056,0.052,0.03,0.01
