,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.5225,0.5225,0.5225,0.5225,0.5225,0.5225
1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.5225,0.5225,0.5225,0.5225,0.5225,0.5225
1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.5225,0.5225,0.5225,0.5225,0.5225,0.5225
1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.5225,0.5225,0.5225,0.5225,0.5225,0.5225
1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.5225,0.5225,0.5225,0.5225,0.5225,0.5225
1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.5225,0.5225,0.5225,0.5225,0.5225,0.5225
1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.5225,0.5225,0.5225,0.5225,0.5225,0.5225
1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.5225,0.5225,0.5225,0.5225,0.5225,0.5225
1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.5225,0.5225,0.5225,0.5225,0.5225,0.5225
1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.5225,0.5225,0.5225,0.5225,0.5225,0.5225
1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.5225,0.5225,0.5225,0.5225,0.5225,0.5225
1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.5225,0.5225,0.5225,0.5225,0.5225,0.5225
1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.5225,0.5225,0.5225,0.5225,0.5225,0.5225
1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.5225,0.5225,0.5225,0.5225,0.5225,0.5225
1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.5225,0.5225,0.5225,0.5225,0.5225,0.5225
1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.5225,0.5225,0.5225,0.5225,0.5225,0.5225
1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.5225,0.5225,0.5225,0.5225,0.5225,0.5225
1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.5225,0.5225,0.5225,0.5225,0.5225,0.5225
1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.5225,0.5225,0.5225,0.5225,0.5225,0.5225
1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.5225,0.5225,0.5225,0.5225,0.5225,0.5225
1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.5225,0.5225,0.5225,0.5225,0.5225,0.5225
1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.5225,0.5225,0.5225,0.5225,0.5225,0.5225
1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.5225,0.5225,0.5225,0.5225,0.5225,0.5225
1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.5225,0.5225,0.5225,0.5225,0.5225,0.5225
1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.5225,0.5225,0.5225,0.5225,0.5225,0.5225
1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.5225,0.5225,0.5225,0.5225,0.5225,0.5225
1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.5225,0.5225,0.5225,0.5225,0.5225,0.5225
1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.5225,0.5225,0.5225,0.5225,0.5225,0.5225
1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.5225,0.5225,0.5225,0.5225,0.5225,0.5225
1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.5225,0.5225,0.5225,0.5225,0.5225,0.5225
1,,,,,,,,,,,,,,,,,,,,,,,,,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.5225,0.5225,0.5225,0.5225,0.5225,0.5225
1,,,,,,,,,,,,,,,,,,,,,,,,,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.436,0.436,0.436,0.436,0.436,0.436
1,,,,,,,,,,,,,,,,,,,,,,,,,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.398,0.398,0.398,0.398,0.398,0.398
1,,,,,,,,,,,,,,,,,,,,,,,,,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.336,0.336,0.336,0.336,0.336,0.336
1,,,,,,,,,,,,,,,,,,,,,,,,,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.309,0.309,0.309,0.309,0.309,0.309
1,,,,,,,,,,,,,,,,,,,,0.1,0.1,0.1,0.1,0.1,0.2865,0.2865,0.2865,0.2865,0.2865,0.2865,0.2865,0.2865,0.2865,0.2865,0.2865,0.2865,0.2865,0.2865,0.2865,0.2865
1,,,,,,,,,,,,,,,,,,,,0.1,0.1,0.1,0.1,0.2445,0.2445,0.2445,0.2445,0.2445,0.2445,0.2445,0.2445,0.2445,0.2445,0.2445,0.2445,0.2445,0.2445,0.2445,0.2445,0.2445
1,,,,,,,,,,,,,,,,,,,,0.1,0.1,0.1,0.22,0.22,0.22,0.22,0.22,0.22,0.22,0.22,0.22,0.22,0.22,0.22,0.22,0.22,0.22,0.22,0.22,0.22
1,,,,,,,,,,,,,,,,,,,,0.1,0.1,0.2155,0.2155,0.2155,0.2155,0.2155,0.2155,0.2155,0.2155,0.2155,0.2155,0.2155,0.2155,0.2155,0.2155,0.2155,0.2155,0.2155,0.2155,0.2155
1,,,,,,,,,,,,,,,,,,,,0.1,0.211,0.211,0.211,0.211,0.211,0.211,0.211,0.211,0.211,0.211,0.211,0.211,0.211,0.211,0.211,0.211,0.211,0.211,0.211,0.211
1,,,,,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.2155,0.2155,0.2155,0.2155,0.2155,0.2155,0.2155,0.2155,0.2155,0.2155,0.2155,0.2155,0.2155,0.2155,0.2155,0.2155,0.2155,0.2155,0.2155,0.2155,0.2155
1,,,,,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.18,0.18,0.18,0.18,0.18,0.18,0.18,0.18,0.18,0.18,0.18,0.18,0.18,0.18,0.18,0.18,0.18,0.18,0.18,0.18,0.18
