,5,5,5,5,5,5
30,,,,,,
1,0,0,0,0,0,0.1775
1,0,0,0,0,0,0.205
1,0,0,0,0,0,0.08875
1,0,0,0,0,0,0.08875
1,0,0,0,0,0.09125,0.08875
1,0,0,0,0,0.2775,0.08875
1,0,0,0,0,0.13875,0.08875
1,0,0,0,0,0.08875,0.08875
1,0,0,0,0,0.08875,0.08875
5,0,0,0,0.09125,0.08875,0.08875
5,0,0,0,0.25,0.50625,0.55125
5,0,0.85,0.375,0.23125,0.395,0.345
5,0,0.8,0.6,0.9,0.33625,0.33625
5,1,1,1,1,1,1
