,1,1,1,1,1,5,5,5
5,0.23,0.19,0.17,0.17,0,0,0,0
5,0.2,0.17,0.14,0.14,0.14,0.13,0,0
5,0.16,0.13,0.12,0.11,0.1,0.1,0.08,0
5,0.16,0.11,0.09,0.09,0.08,0.07,0.06,0.04
5,0.14,0.1,0.08,0.07,0.07,0.07,0.05,0.02
5,0.13,0.1,0.07,0.06,0.06,0.06,0.03,0.02
5,0.12,0.09,0.07,0.06,0.06,0.06,0.03,0.02
5,0.12,0.07,0.05,0.05,0.04,0.04,0,0
5,0.13,0.07,0.05,0.05,0,0,0,0
