,5,5,5,5,5,5,5
5,2291969.942,115756.0577,0,0,0,0,0
5,18585161.17,11871150.07,145956.7631,0,0,0,0
5,27740623.26,61821960.42,9284616.766,169840.5506,0,0,0
5,23436524.86,74039525.47,45194571.8,13179159.87,0,0,0
5,21715223.47,69920403.27,53830207.57,32114984.1,130814.5992,0,0
5,22178704.06,68097076.69,49300462.4,30048566.79,585361.6907,130080.3757,0
5,21124902,66071502,52715940.86,28316358,321047.1429,0,0
5,19135512.26,58462289.19,43483802,25799949.29,527876.2004,131969.0501,0
5,11917478.24,38796573.17,29599388.88,16516070.38,259075.6138,129537.8069,64768.90346
5,6140732.89,12222982.61,11930566.76,6257699.231,175449.5111,0,0
5,2870469.538,3963981.744,2597091.487,1184638.222,45563.00855,0,0
