,9,1,4,5,5,5,5,5
30,0,0,0,0,0,0,0,0
5,0,0,0,0.06,0.06,0.06,0.5,0.5
5,0,0.3,0.3,0.3,0.3,0.3,0.5,0.5
5,0,0.25,0.25,0.25,0.25,0.25,0.5,0.5
5,0,0.4,0.4,0.4,0.4,0.4,0.4,0.4
5,0,0.3,0.3,0.3,0.3,0.3,0.3,0.3
5,0,1,1,1,1,1,1,1
