,1,1,1,1,1
5,0,0,0,0,0
5,0.18275,0.12,0.091,0.081,0.07875
5,0.18275,0.12,0.091,0.081,0.07325
5,0.18275,0.12,0.091,0.081,0.0555
5,0.18275,0.12,0.091,0.081,0.04
5,0.18275,0.12,0.091,0.081,0.03775
5,0.18275,0.12,0.091,0.081,0.03775
5,0.18275,0.12,0.091,0.081,0.03775
5,0.18275,0.12,0.091,0.081,0.03775
