,1,1,1,1,1,1
5,0.19,0.13,0.1,0.09,0.065,0.0508
5,0.19,0.13,0.1,0.09,0.065,0.0426
5,0.19,0.13,0.1,0.09,0.065,0.0321
5,0.19,0.13,0.1,0.09,0.065,0.03
5,0.19,0.13,0.1,0.09,0.065,0.03
5,0.19,0.13,0.1,0.09,0.065,0.03
5,0.19,0.13,0.1,0.09,0.065,0.03
5,0.19,0.13,0.1,0.09,0.065,0.03
