,30,51
25,0,0
1,0,0.092
1,0,0.092
1,0,0.092
1,0,0.092
1,0,0.092
1,0,0.092
1,0,0.092
1,0,0.092
1,0,0.092
1,0,0.092
1,0,0.1
1,0,0.1
1,0,0.1
1,0,0.1
1,0,0.108
1,0,0.122
1,0,0.158
1,0.196,0.228
1,0.156,0.196
1,0.156,0.18
1,0.16,0.2
1,0.184,0.22
1,0.152,0.156
1,0.152,0.156
1,0.152,0.156
1,0.152,0.196
1,0.152,0.196
1,0.152,0.196
1,0.152,0.196
1,0.152,0.196
1,1,1
