,5,5,5,5,5,5
30,0,0,0,0.05,0.05,0.05
1,0,0,0,0.05,0.05,0.05
1,0,0,0,0.05,0.05,0.05
1,0,0,0,0.05,0.05,0.05
1,0,0,0,0.05,0.05,0.05
1,0,0.12,0.12,0.825,0.65,0.65
1,0,0.1,0.1,0.375,0.3,0.3
1,0,0.1,0.1,0.375,0.375,0.375
1,0,0.1,0.1,0.375,0.3,0.3
1,0,0.13,0.13,0.375,0.3,0.3
1,0,0.16,0.16,0.55,0.35,0.35
5,0,0.35,0.35,0.5,0.6,0.6
5,0,0.5,0.5,0.5,0.5,0.5
5,1,1,1,1,1,1
