,1
28,0
1,0.558
1,0.334
1,0.078
1,0.062
1,0.062
1,0.078
1,0.08
1,0.09
1,0.102
1,0.118
1,0.118
1,0.156
1,0.16
1,0.15
1,0.268
1,0.224
1,0.204
1,0.418
1,0.414
1,0.342
1,0.326
1,0.314
1,0.394
1,0.322
1,0.336
1,0.376
1,0.3
1,1
