,1
31,0
1,1
1,0
1,1
1,40
1,486
1,871
1,1298
1,1727
1,2486
1,4009
1,4697
1,5107
1,5365
1,5749
1,6552
1,4620
1,4392
1,4218
1,4572
1,3643
1,3192
1,2779
1,2656
1,2509
1,2252
1,2146
1,2027
1,1709
1,1800
1,1585
1,1554
1,1501
1,1351
1,1306
1,1131
1,966
1,855
1,726
1,674
1,611
1,524
1,428
1,331
1,260
1,189
1,139
1,122
1,119
1,70
1,42
1,30
1,18
1,9
1,10
1,5
1,2
1,1
1,1
