ppd_id,fy,EEGroupID,TierID,CAFR_CY,ActRpt_CY,CAFR_AV_Conflict,ActRptDate,fye
169,2005,0,0,,,,30jun2005,30jun2005
169,2006,0,0,,,,30jun2006,30jun2006
169,2007,0,0,,,,30jun2007,30jun2007
169,2008,0,0,,,,30jun2008,30jun2008
169,2009,0,0,,,,30jun2009,30jun2009
169,2010,0,0,,,,30jun2010,30jun2010
169,2011,0,0,,,,30jun2011,30jun2011
169,2012,0,0,,,,30jun2012,30jun2012
169,2013,0,0,,,,01jul2013,30jun2013
169,2014,0,0,,,,01jul2014,30jun2014
169,2015,0,0,,,,01jul2015,30jun2015
169,2016,0,0,,,,01jul2015,30jun2016
170,2001,0,0,,,,01jul2001,30jun2001
170,2002,0,0,,,,01jul2002,30jun2002
170,2003,0,0,,,,01jul2003,30jun2003
170,2004,0,0,,,,01jul2004,30jun2004
170,2005,0,0,,,,01jul2005,30jun2005
170,2006,0,0,,,,01jul2006,30jun2006
170,2007,0,0,,,,01jul2007,30jun2007
170,2008,0,0,,,,01jul2008,30jun2008
170,2009,0,0,,,,01jul2009,30jun2009
170,2010,0,0,,,,01jul2010,30jun2010
170,2011,0,0,,,,01jul2011,30jun2011
170,2012,0,0,,,,01jul2012,30jun2012
170,2013,0,0,,,,01jul2013,30jun2013
170,2014,0,0,,,,01jul2014,30jun2014
170,2015,0,0,,,,01jul2015,30jun2015
170,2016,0,0,,,,01jul2016,30jun2016
171,2001,0,0,,,,30jun2001,30jun2001
171,2002,0,0,,,,30jun2002,30jun2002
171,2003,0,0,,,,30jun2003,30jun2003
171,2004,0,0,,,,01jul2004,30jun2004
171,2005,0,0,,,,01jul2005,30jun2005
171,2006,0,0,,,,01jul2006,30jun2006
171,2007,0,0,,,,01jul2007,30jun2007
171,2008,0,0,,,,30jun2008,30jun2008
171,2009,0,0,,,,30jun2009,30jun2009
171,2010,0,0,,,,30jun2010,30jun2010
171,2011,0,0,,,,30jun2011,30jun2011
171,2012,0,0,,,,30jun2012,30jun2012
171,2013,0,0,,,,30jun2013,30jun2013
171,2014,0,0,,,,30jun2014,30jun2014
171,2015,0,0,,,,30jun2015,30jun2015
171,2016,0,0,,,,30jun2016,30jun2016
172,2001,0,0,1,1,,01jan2002,31dec2001
172,2002,0,0,1,1,,01jan2003,31dec2002
172,2003,0,0,1,1,,01jan2004,31dec2003
172,2004,0,0,1,1,,01jan2005,31dec2004
172,2005,0,0,1,1,,01jan2006,31dec2005
172,2006,0,0,1,1,,01jan2007,31dec2006
172,2007,0,0,1,1,,01jan2008,31dec2007
172,2008,0,0,1,1,,01jan2009,31dec2008
172,2009,0,0,1,1,,01jan2010,31dec2009
172,2010,0,0,1,1,,01jan2011,31dec2010
172,2011,0,0,1,1,,01jan2012,31dec2011
172,2012,0,0,1,1,,01jan2013,31dec2012
172,2013,0,0,1,1,,01jan2014,31dec2013
172,2014,0,0,1,1,,01jan2015,31dec2014
172,2015,0,0,1,1,,01jan2016,31dec2015
172,2016,0,0,1,1,,01jan2017,31dec2016
173,2001,0,0,1,1,,01jan2002,31dec2001
173,2002,0,0,1,1,,01jan2003,31dec2002
173,2003,0,0,1,1,,01jan2004,31dec2003
173,2004,0,0,1,1,,01jan2005,31dec2004
173,2005,0,0,1,1,,01jan2006,31dec2005
173,2006,0,0,,1,1,,30jun2006
173,2007,0,0,,1,1,01jan2007,30jun2007
173,2008,0,0,,1,1,01jan2008,30jun2008
173,2009,0,0,,1,1,01jan2009,30jun2009
173,2010,0,0,,,,01jan2010,30jun2010
173,2011,0,0,,,,01jul2011,30jun2011
173,2012,0,0,,,,01jul2012,30jun2012
173,2013,0,0,,,,01jul2013,30jun2013
173,2014,0,0,,,,01jul2014,30jun2014
173,2015,0,0,,,,01jul2015,30jun2015
173,2016,0,0,,,,01jul2016,30jun2016
174,2001,0,0,1,1,,31dec2001,31dec2001
174,2002,0,0,1,1,,31dec2002,31dec2002
174,2003,0,0,1,1,,31dec2003,31dec2003
174,2004,0,0,1,1,,31dec2004,31dec2004
