,1,1,1,1,1
4,0.23,0.2,0.17,0.15,0.088
5,0.23,0.2,0.17,0.15,0.088
5,0.17,0.15,0.13,0.11,0.055
5,0.17,0.15,0.13,0.11,0.047
5,0.15,0.12,0.1,0.07,0.039
5,0.15,0.12,0.1,0.07,0.037
5,0.15,0.12,0.1,0.07,0.034
5,0.15,0.12,0.1,0.07,0.001
1,0.15,0.12,0.1,0.07,0.002
