,1
34,0.323
1,0.39
1,0.2675
1,0.243
1,0.289
1,0.2255
1,0.199
1,0.2225
1,0.2725
1,0.2215
1,0.1945
1,0.241
1,0.23
1,0.1945
1,0.1615
1,0.1615
1,1
