,1
4,"42,924,727"
5,"215,806,824"
5,"308,183,521"
5,"360,621,650"
5,"453,879,180"
5,"583,055,585"
5,"722,867,486"
5,"721,993,685"
1,"133,244,238"
1,"124,260,906"
1,"104,857,269"
1,"88,647,724"
1,"75,818,154"
1,"60,034,141"
1,"53,794,034"
1,"40,794,166"
1,"29,572,260"
1,"19,962,596"
1,"17,765,098"
1,"13,841,734"
1,"10,566,325"
1,"7,430,724"
1,"5,624,702"
1,"5,271,654"
1,"4,280,770"
1,"2,721,399"
1,"1,596,549"
1,"5,563,552"
