,4,5,5,5,5,5,5,1
4,0,0,0,0,0,0,0,0
5,0,106,0,0,0,0,0,0
5,4,318,49,0,0,0,0,0
5,0,165,186,76,0,0,0,0
5,2,106,160,267,66,3,0,0
5,2,73,79,145,218,68,1,0
5,1,45,57,70,106,89,15,0
5,1,27,28,35,18,38,6,1
5,0,13,7,25,7,10,6,2
5,0,2,3,1,2,1,0,0
1,0,0,0,0,0,0,0,0
