,1,1,1,1,1,1
5,0.242,0.1965,0.141,0.132,0.1265,0.1055
5,0.242,0.1965,0.141,0.132,0.1265,0.1055
5,0.242,0.1965,0.141,0.132,0.1265,0.0615
5,0.242,0.1965,0.141,0.132,0.1265,0.0455
5,0.242,0.1965,0.141,0.132,0.1265,0.0455
5,0.242,0.1965,0.141,0.132,0.1265,0.04325
5,0.242,0.1965,0.141,0.132,0.1265,0.0355
5,0.242,0.1965,0.141,0.132,0.1265,0.0355
