,4,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
30,0,0.00958,0.00958,0.00958,0.00958,0.00958,0.00958,0.00958,0.00958,0.00958,0.00958,0.00958,0.00958,0.00958,0.00958,0.00958,0.00958,0.00958,0.00958,0.0111,0.01414,0.0172,0.02024,0.02328,0.02588,0.02798,0.03008,0.03222,0.03432,0.03542,0.03546,0.0355,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,0,0.007875,0.007875,0.007875,0.007875,0.007875,0.007875,0.007875,0.007875,0.007875,0.007875,0.007875,0.007875,0.007875,0.007875,0.007875,0.007875,0.007875,0.007875,0.009135,0.011585,0.0140525,0.01645,0.0189175,0.0210175,0.02268,0.0243775,0.026075,0.0277725,0.0286475,0.0287,0.028735,0.02877,0,0,0,0,0,0,0,0,0,0,0,0,0
1,0,0.0167825,0.0167825,0.0167825,0.0167825,0.0167825,0.0167825,0.0167825,0.0167825,0.0167825,0.0167825,0.0167825,0.0167825,0.0167825,0.0167825,0.0167825,0.0167825,0.0167825,0.0167825,0.019425,0.02464,0.0298725,0.0350875,0.04032,0.0447125,0.0483,0.0518875,0.05551,0.0590975,0.0609525,0.06104,0.0611275,0.061215,0.061285,0,0,0,0,0,0,0,0,0,0,0,0
1,0,0.035595,0.035595,0.035595,0.035595,0.035595,0.035595,0.035595,0.035595,0.035595,0.035595,0.035595,0.035595,0.035595,0.035595,0.035595,0.035595,0.035595,0.035595,0.0410375,0.0518875,0.0627725,0.073605,0.0845075,0.093625,0.100975,0.108325,0.115675,0.123025,0.126805,0.1270325,0.12726,0.1274875,0.127715,0.1278375,0,0,0,0,0,0,0,0,0,0,0
1,0,0.0477575,0.0477575,0.0477575,0.0477575,0.0477575,0.0477575,0.0477575,0.0477575,0.0477575,0.0477575,0.0477575,0.0477575,0.0477575,0.0477575,0.0477575,0.0477575,0.0477575,0.0477575,0.055055,0.0695975,0.08414,0.0987175,0.11326,0.1254225,0.1352925,0.1451275,0.154945,0.16478,0.1698375,0.1701525,0.1704675,0.1707825,0.1710975,0.171255,0.171255,0,0,0,0,0,0,0,0,0,0
1,0,0.0623875,0.0623875,0.0623875,0.0623875,0.0623875,0.0623875,0.0623875,0.0623875,0.0623875,0.0623875,0.0623875,0.0623875,0.0623875,0.0623875,0.0623875,0.0623875,0.0623875,0.0623875,0.0718375,0.0907725,0.1097425,0.12866,0.147595,0.1633975,0.1761725,0.18893,0.2016875,0.214445,0.2210075,0.221445,0.221865,0.222285,0.222705,0.222915,0.222915,0.222915,0,0,0,0,0,0,0,0,0
1,0,0.0471275,0.0471275,0.0471275,0.0471275,0.0471275,0.0471275,0.0471275,0.0471275,0.0471275,0.0471275,0.0471275,0.0471275,0.0471275,0.0471275,0.0471275,0.0471275,0.0471275,0.0471275,0.05411,0.06818,0.082215,0.0962325,0.1103025,0.12194,0.1312675,0.1405775,0.1498875,0.159145,0.1639925,0.1643775,0.1647625,0.16513,0.165515,0.1657075,0.1657075,0.1657075,0.1657075,0,0,0,0,0,0,0,0
1,0,0.068265,0.068265,0.068265,0.068265,0.068265,0.068265,0.068265,0.068265,0.068265,0.068265,0.068265,0.068265,0.068265,0.068265,0.068265,0.068265,0.068265,0.068265,0.0784125,0.0986625,0.1189575,0.139275,0.15957,0.1763775,0.18981,0.2031975,0.2165625,0.229995,0.2369925,0.237555,0.23814,0.2387025,0.239265,0.239535,0.239535,0.239535,0.239535,0.239535,0,0,0,0,0,0,0
1,0,0.0501375,0.0501375,0.0501375,0.0501375,0.0501375,0.0501375,0.0501375,0.0501375,0.0501375,0.0501375,0.0501375,0.0501375,0.0501375,0.0501375,0.0501375,0.0501375,0.0501375,0.0501375,0.05758125,0.07254375,0.08745,0.1023375,0.1173,0.12969375,0.13951875,0.1494,0.159225,0.169125,0.17420625,0.17461875,0.17503125,0.17544375,0.17585625,0.1760625,0.1760625,0.1760625,0.1760625,0.1760625,0.1760625,0,0,0,0,0,0
1,0,0.09219375,0.09219375,0.09219375,0.09219375,0.09219375,0.09219375,0.09219375,0.09219375,0.09219375,0.09219375,0.09219375,0.09219375,0.09219375,0.09219375,0.09219375,0.09219375,0.09219375,0.09219375,0.0975,0.10805625,0.11865,0.12920625,0.1398,0.15095625,0.16276875,0.17461875,0.18643125,0.19824375,0.2043375,0.2047125,0.20510625,0.20548125,0.20585625,0.20604375,0.20604375,0.20604375,0.20604375,0.20604375,0.20604375,0.20604375,0,0,0,0,0
1,0,0.09980625,0.09980625,0.09980625,0.09980625,0.09980625,0.09980625,0.09980625,0.09980625,0.09980625,0.09980625,0.09980625,0.09980625,0.09980625,0.09980625,0.09980625,0.09980625,0.09980625,0.09980625,0.10575,0.1176,0.12945,0.14135625,0.15320625,0.1653,0.177675,0.18999375,0.20233125,0.21470625,0.2211375,0.2217375,0.22231875,0.22291875,0.22351875,0.2238,0.2238,0.2238,0.2238,0.2238,0.2238,0.2238,0.2238,0,0,0,0
1,0,0.099825,0.099825,0.099825,0.099825,0.099825,0.099825,0.099825,0.099825,0.099825,0.099825,0.099825,0.099825,0.099825,0.099825,0.099825,0.099825,0.099825,0.099825,0.10576875,0.1176375,0.1294875,0.14139375,0.15324375,0.1653375,0.1777125,0.19005,0.20236875,0.21474375,0.221175,0.221775,0.222375,0.22295625,0.22355625,0.22385625,0.22385625,0.22385625,0.22385625,0.22385625,0.22385625,0.22385625,0.22385625,0.22385625,0,0,0
1,0,0.099825,0.099825,0.099825,0.099825,0.099825,0.099825,0.099825,0.099825,0.099825,0.099825,0.099825,0.099825,0.099825,0.099825,0.099825,0.099825,0.099825,0.099825,0.10576875,0.1176375,0.1294875,0.14139375,0.15324375,0.1653375,0.1777125,0.19005,0.20236875,0.21474375,0.221175,0.221775,0.222375,0.22295625,0.22355625,0.22385625,0.22385625,0.22385625,0.22385625,0.22385625,0.22385625,0.22385625,0.22385625,0.22385625,0.22385625,0,0
1,0,0.099825,0.099825,0.099825,0.099825,0.099825,0.099825,0.099825,0.099825,0.099825,0.099825,0.099825,0.099825,0.099825,0.099825,0.099825,0.099825,0.099825,0.099825,0.10576875,0.1176375,0.1294875,0.14139375,0.15324375,0.1653375,0.1777125,0.19005,0.20236875,0.21474375,0.221175,0.221775,0.222375,0.22295625,0.22355625,0.22385625,0.22385625,0.22385625,0.22385625,0.22385625,0.22385625,0.22385625,0.22385625,0.22385625,0.22385625,0.22385625,0
1,0,0.099825,0.099825,0.099825,0.099825,0.099825,0.099825,0.099825,0.099825,0.099825,0.099825,0.099825,0.099825,0.099825,0.099825,0.099825,0.099825,0.099825,0.099825,0.10576875,0.1176375,0.1294875,0.14139375,0.15324375,0.1653375,0.1777125,0.19005,0.20236875,0.21474375,0.221175,0.221775,0.222375,0.22295625,0.22355625,0.22385625,0.22385625,0.22385625,0.22385625,0.22385625,0.22385625,0.22385625,0.22385625,0.22385625,0.22385625,0.22385625,0.22385625
1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
