,5,5,5,5,5,5
30,,,,,,
1,0,0,0,0,0,0.405
1,0,0,0,0,0,0.3325
1,0,0,0,0,0,0.25
1,0,0,0,0,0.3775,0.25
1,0,0,0,0,0.6,0.25
1,0,0,0,0,0.32125,0.25
1,0,0,0,0,0.2275,0.25
1,0,0,0,0,0.2275,0.25
1,0,0,0,0.3775,0.2275,0.25
5,0,0,0,0.6,0.2275,0.25
5,0.1,0.15,0.16125,0.36125,0.2,0.23375
5,0.2,0.45,0.45,0.33625,0.33625,0.33625
5,0.2,0.375,0.275,0.325,0.325,0.325
5,1,1,1,1,1,1
