,1,1,1,1,1,1,1,1,1,1
5,0.13275,0.09325,0.0746,0.06095,0.05325,0.0455,0.0405,0.0355,0.03215,0.03215
5,0.13275,0.09325,0.0746,0.06095,0.05325,0.0455,0.0405,0.0355,0.03215,0.03215
5,0.13275,0.09325,0.0746,0.06095,0.05325,0.0455,0.0405,0.0355,0.03215,0.0294
5,0.13275,0.09325,0.0746,0.06095,0.05325,0.0455,0.0405,0.0355,0.03215,0.02485
5,0.13275,0.09325,0.0746,0.06095,0.05325,0.0455,0.0405,0.0355,0.03215,0.0193
5,0.13275,0.09325,0.0746,0.06095,0.05325,0.0455,0.0405,0.0355,0.03215,0.01575
5,0.13275,0.09325,0.0746,0.06095,0.05325,0.0455,0.0405,0.0355,0.03215,0.01375
5,0.13275,0.09325,0.0746,0.06095,0.05325,0.0455,0.0405,0.0355,0.03215,0.0132
5,0.13275,0.09325,0.0746,0.06095,0.05325,0.0455,0.0405,0.0355,0.03215,0.0132
