,4,4,5,5
5,0.21635,0.01845,0.01405,0.0126
5,0.18565,0.01845,0.01405,0.0126
5,0.161,0.0168,0.01205,0.0126
5,0.1316,0.0136,0.0084,0.00895
5,0.1135,0.0127,0.00565,0.00455
5,0.10835,0.01215,0.00475,0.00365
5,0.10475,0.01215,0.0031,0.00365
5,0.10475,0.01095,0.0093,0.0093
