,4,5,5,5,5,5,5
5,211,1,0,0,0,0,0
5,1229,315,2,0,0,0,0
5,949,1383,200,6,0,0,0
5,503,1134,821,250,4,0,0
5,428,791,923,1270,624,14,0
5,328,562,612,936,1526,351,5
5,195,388,379,465,587,377,67
5,125,261,285,267,261,176,95
5,56,129,176,202,128,55,51
5,15,52,54,71,40,18,23
