,1,1,1,1,1,1
5,0.19425,0.162,0.132,0.10925,0.08375,0.10395
5,0.19425,0.162,0.132,0.10925,0.08375,0.08695
5,0.19425,0.162,0.132,0.10925,0.08375,0.07375
5,0.19425,0.162,0.132,0.10925,0.08375,0.0634
5,0.19425,0.162,0.132,0.10925,0.08375,0.05585
5,0.19425,0.162,0.132,0.10925,0.08375,0.04975
5,0.19425,0.162,0.132,0.10925,0.08375,0.04775
