,4,5,5,5,5,5,1
4,39347100,386100,0,0,0,0,0
5,72134506,14896546,110073,0,0,0,0
5,40622380,37032120,10286700,40340,0,0,0
5,26251079,29221251,23149870,7207035,0,0,0
5,24157400,25296900,22881160,23109060,2005520,0,0
5,15434368,18634176,18022448,17316608,7717184,799952,0
5,11057584,13821980,13345360,12773416,7196962,4098932,285972
5,7981160,9530444,11924792,9718236,4178372,2910776,610324
5,3879584,7333360,7002176,5630128,2838720,1561296,804304
1,1105863,2884860,3029103,1827078,865458,673134,336567
