,1,1,1,1,1
5,0.104,0.08,0.062,0.054,0.03592
5,0.104,0.08,0.062,0.054,0.03592
5,0.104,0.08,0.062,0.054,0.02708
5,0.104,0.08,0.062,0.054,0.02172
5,0.104,0.08,0.062,0.054,0.01484
5,0.104,0.08,0.062,0.054,0.0122
5,0.104,0.08,0.062,0.054,0.012
5,0.104,0.08,0.062,0.054,0.012
5,0.104,0.08,0.062,0.054,0.012
