,1,1,1,1,1
5,0.26,0.1655,0.121,0.1,0.07598
5,0.26,0.1655,0.121,0.1,0.07598
5,0.26,0.1655,0.121,0.1,0.05955
5,0.26,0.1655,0.121,0.1,0.04499
5,0.26,0.1655,0.121,0.1,0.03223
5,0.26,0.1655,0.121,0.1,0.02589
5,0.26,0.1655,0.121,0.1,0.02465
5,0.26,0.1655,0.121,0.1,0.02465
5,0.26,0.1655,0.121,0.1,0.02465
