,20,1
30,0.123,0.123
1,0.123,0.123
1,0.089,0.089
1,0.0945,0.0945
1,0.1,0.1
1,0.05,0.05
1,0.042,0.042
1,0.056,0.056
1,0.063,0.063
1,0.07,0.07
1,0.07,0.07
1,0.14,0.14
1,0.28,1
1,0.175,1
1,0.175,1
1,1,1
1,1,1
1,1,1
1,1,1
1,1,1
1,1,1
