,1,1,1,1,1
5,0.17,0.1,0.1,0.1,0.1
5,0.17,0.1,0.1,0.1,0.1
5,0.17,0.1,0.1,0.1,0.088
5,0.17,0.1,0.1,0.1,0.062
5,0.17,0.1,0.1,0.1,0.035
5,0.17,0.1,0.1,0.1,0.022
5,0.17,0.1,0.1,0.1,0.02
5,0.17,0.1,0.1,0.1,0.02
5,0.17,0.1,0.1,0.1,0.02
