,1,1,1,1,1,1,1,1,1
1,17,17,14,12,10,9,7.5,6,0.0434942
1,17,17,14,12,10,9,7.5,6,0.0434896
1,17,17,14,12,10,9,7.5,6,0.0434718
1,17,17,14,12,10,9,7.5,6,0.043465
1,17,17,14,12,10,9,7.5,6,0.043445
1,17,17,14,12,10,9,7.5,6,0.043436
1,17,17,14,12,10,9,7.5,6,0.0434182
1,17,17,14,12,10,9,7.5,6,0.0434004
1,17,17,14,12,10,9,7.5,6,0.043365
1,17,17,14,12,10,9,7.5,6,0.0433296
1,17,17,14,12,10,9,7.5,6,0.0432964
1,17,17,14,12,10,9,7.5,6,0.0432744
1,17,17,14,12,10,9,7.5,6,0.0432324
1,17,17,14,12,10,9,7.5,6,0.0432016
1,17,17,14,12,10,9,7.5,6,0.043164
1,17,17,14,12,10,9,7.5,6,0.0431244
1,17,17,14,12,10,9,7.5,6,0.0430648
1,17,17,14,12,10,9,7.5,6,0.0430118
1,17,17,14,12,10,9,7.5,6,0.0429344
1,17,17,14,12,10,9,7.5,6,0.0428548
1,17,17,14,12,10,9,7.5,6,0.0428
1,17,17,14,12,10,9,7.5,6,0.0426602
1,17,17,14,12,10,9,7.5,6,0.0425496
1,17,17,14,12,10,9,7.5,6,0.04245
1,17,17,14,12,10,9,7.5,6,0.0423236
1,17,17,14,12,10,9,7.5,6,0.0421754
1,17,17,14,12,10,9,7.5,6,0.0420336
1,17,17,14,12,10,9,7.5,6,0.0418452
1,17,17,14,12,10,9,7.5,6,0.0416304
1,17,17,14,12,10,9,7.5,6,0.0414134
1,17,17,14,12,10,9,7.5,6,0.0411608
1,17,17,14,12,10,9,7.5,6,0.0408684
1,17,17,14,12,10,9,7.5,6,0.040525
1,17,17,14,12,10,9,7.5,6,0.0401264
1,17,17,14,12,10,9,7.5,6,0.0396968
1,17,17,14,12,10,9,7.5,6,0.0391874
1,17,17,14,12,10,9,7.5,6,0.038541
1,17,17,14,12,10,9,7.5,6,0.0377222
1,17,17,14,12,10,9,7.5,6,0.0368038
1,17,17,14,12,10,9,7.5,6,0.0356512
1,17,17,14,12,10,9,7.5,6,0.0343482
1,17,17,14,12,10,9,7.5,6,0.0328946
1,17,17,14,12,10,9,7.5,6,0.0312332
1,17,17,14,12,10,9,7.5,6,0.029337
1,17,17,14,12,10,9,7.5,6,0.0272774
1,17,17,14,12,10,9,7.5,6,0.0442
