,1
25,0.02
1,0.02
1,0.07
1,0.07
1,0.2
1,0.25
1,0.25
1,0.25
1,0.25
1,0.25
1,0.3
1,0.25
1,0.25
1,0.35
1,0.35
1,0.4
1,0.4
1,0.4
1,0.4
1,0.4
1,1
