,1,1,1,1,1,1,1,1,1,1,1
10,0.124,0.089,0.067,0.057,0.051,0.045,0.0408,0.0326,0.0284,0.0242,0.0304
5,0.124,0.089,0.067,0.057,0.051,0.045,0.0408,0.0326,0.0284,0.0242,0.0304
5,0.124,0.089,0.067,0.057,0.051,0.045,0.0408,0.0326,0.0284,0.0242,0.0304
5,0.124,0.089,0.067,0.057,0.051,0.045,0.0408,0.0326,0.0284,0.0242,0.0208
5,0.124,0.089,0.067,0.057,0.051,0.045,0.0408,0.0326,0.0284,0.0242,0.01292
5,0.124,0.089,0.067,0.057,0.051,0.045,0.0408,0.0326,0.0284,0.0242,0.01392
5,0.124,0.089,0.067,0.057,0.051,0.045,0.0408,0.0326,0.0284,0.0242,0.01832
5,0.124,0.089,0.067,0.057,0.051,0.045,0.0408,0.0326,0.0284,0.0242,0.0212
